formal_name,gsid,year,month,day,day_hour,hourly_avg
Kathmandu Airport,366,2015,1,7,20,0.5575
Kathmandu Airport,366,2015,1,7,21,0.495
Kathmandu Airport,366,2015,1,7,22,0.5575
Kathmandu Airport,366,2015,1,7,23,0.52
Kathmandu Airport,366,2015,1,8,0,0.375
Kathmandu Airport,366,2015,1,8,1,0.39
Kathmandu Airport,366,2015,1,8,2,0.3975
Kathmandu Airport,366,2015,1,8,3,0.76
Kathmandu Airport,366,2015,1,8,4,0.79
Kathmandu Airport,366,2015,1,8,5,0.9875
Kathmandu Airport,366,2015,1,8,6,0.69
Kathmandu Airport,366,2015,1,8,7,0.8775
Kathmandu Airport,366,2015,1,8,8,1.2925
Kathmandu Airport,366,2015,1,8,9,2.4525
Kathmandu Airport,366,2015,1,8,10,1.03
Kathmandu Airport,366,2015,1,8,11,0.685
Kathmandu Airport,366,2015,1,8,12,1.1175
Kathmandu Airport,366,2015,1,8,13,0.595
Kathmandu Airport,366,2015,1,8,14,1.0375
Kathmandu Airport,366,2015,1,8,15,0.3525
Kathmandu Airport,366,2015,1,8,16,0.7075
Kathmandu Airport,366,2015,1,8,17,0.6975
Kathmandu Airport,366,2015,1,8,18,0.415
Kathmandu Airport,366,2015,1,8,19,0.78
Kathmandu Airport,366,2015,1,8,20,0.53
Kathmandu Airport,366,2015,1,8,21,0.495
Kathmandu Airport,366,2015,1,8,22,0.675
Kathmandu Airport,366,2015,1,8,23,0.5625
Kathmandu Airport,366,2015,1,9,0,0.715
Kathmandu Airport,366,2015,1,9,1,0.5825
Kathmandu Airport,366,2015,1,9,2,0.59
Kathmandu Airport,366,2015,1,9,3,0.8
Kathmandu Airport,366,2015,1,9,4,0.3575
Kathmandu Airport,366,2015,1,9,5,0.49
Kathmandu Airport,366,2015,1,9,6,1.3575
Kathmandu Airport,366,2015,1,9,7,0.805
Kathmandu Airport,366,2015,1,9,8,0.8675
Kathmandu Airport,366,2015,1,9,9,1.35
Kathmandu Airport,366,2015,1,9,10,1.285
