formal_name,gsid,year,month,day,day_hour,hourly_avg
Kathmandu Airport,366,2015,1,20,23,141.25
Kathmandu Airport,366,2015,1,21,0,55.25
Kathmandu Airport,366,2015,1,21,1,32.25
Kathmandu Airport,366,2015,1,21,2,119.75
Kathmandu Airport,366,2015,1,21,3,198.25
Kathmandu Airport,366,2015,1,21,4,170.5
Kathmandu Airport,366,2015,1,21,5,187.25
Kathmandu Airport,366,2015,1,21,6,141.25
Kathmandu Airport,366,2015,1,21,7,254
Kathmandu Airport,366,2015,1,21,8,134.25
Kathmandu Airport,366,2015,1,21,9,232.75
Kathmandu Airport,366,2015,1,21,10,220.75
Kathmandu Airport,366,2015,1,21,11,163
Kathmandu Airport,366,2015,1,21,12,142
Kathmandu Airport,366,2015,1,21,13,82
Kathmandu Airport,366,2015,1,21,14,37.75
Kathmandu Airport,366,2015,1,21,15,51.5
Kathmandu Airport,366,2015,1,21,16,54.75
Kathmandu Airport,366,2015,1,21,17,105
Kathmandu Airport,366,2015,1,21,18,61
Kathmandu Airport,366,2015,1,21,19,100.25
Kathmandu Airport,366,2015,1,21,20,58.25
Kathmandu Airport,366,2015,1,21,21,56.5
Kathmandu Airport,366,2015,1,21,22,49.75
Kathmandu Airport,366,2015,1,21,23,51
Kathmandu Airport,366,2015,1,22,0,74.25
Kathmandu Airport,366,2015,1,22,1,70.25
Kathmandu Airport,366,2015,1,22,2,184.75
Kathmandu Airport,366,2015,1,22,3,234.5
Kathmandu Airport,366,2015,1,22,4,175.5
Kathmandu Airport,366,2015,1,22,5,190
Kathmandu Airport,366,2015,1,22,6,204
Kathmandu Airport,366,2015,1,22,7,264.75
Kathmandu Airport,366,2015,1,22,8,210.75
Kathmandu Airport,366,2015,1,22,9,223
Kathmandu Airport,366,2015,1,22,10,196.75
Kathmandu Airport,366,2015,1,22,11,206.25
Kathmandu Airport,366,2015,1,22,12,249.75
Kathmandu Airport,366,2015,1,22,13,198
Kathmandu Airport,366,2015,1,22,14,146
Kathmandu Airport,366,2015,1,22,15,99
Kathmandu Airport,366,2015,1,22,16,50.5
Kathmandu Airport,366,2015,1,22,17,209.5
Kathmandu Airport,366,2015,1,22,18,126
Kathmandu Airport,366,2015,1,22,19,174.25
Kathmandu Airport,366,2015,1,22,20,177.75
Kathmandu Airport,366,2015,1,22,21,30.5
Kathmandu Airport,366,2015,1,22,22,46.5
Kathmandu Airport,366,2015,1,22,23,47.25
Kathmandu Airport,366,2015,1,23,0,218.25
Kathmandu Airport,366,2015,1,23,1,161
Kathmandu Airport,366,2015,1,23,2,223.25
Kathmandu Airport,366,2015,1,23,3,136.5
Kathmandu Airport,366,2015,1,23,4,132.75
Kathmandu Airport,366,2015,1,23,5,157.5
Kathmandu Airport,366,2015,1,23,6,241
Kathmandu Airport,366,2015,1,23,7,248.25
Kathmandu Airport,366,2015,1,23,8,297.25
Kathmandu Airport,366,2015,1,23,9,253.25
Kathmandu Airport,366,2015,1,23,10,276.25
Kathmandu Airport,366,2015,1,23,11,309.25
Kathmandu Airport,366,2015,1,23,12,275.75
Kathmandu Airport,366,2015,1,23,13,271
Kathmandu Airport,366,2015,1,23,14,203.25
Kathmandu Airport,366,2015,1,23,15,57.75
Kathmandu Airport,366,2015,1,23,16,25.25
Kathmandu Airport,366,2015,1,23,17,40.5
Kathmandu Airport,366,2015,1,23,18,61.75
Kathmandu Airport,366,2015,1,23,19,147.5
Kathmandu Airport,366,2015,1,23,20,61.25
Kathmandu Airport,366,2015,1,23,21,58
Kathmandu Airport,366,2015,1,23,22,103.5
Kathmandu Airport,366,2015,1,23,23,62.25
Kathmandu Airport,366,2015,1,24,0,22
Kathmandu Airport,366,2015,1,24,1,68
Kathmandu Airport,366,2015,1,24,2,122.5
Kathmandu Airport,366,2015,1,24,3,150.75
Kathmandu Airport,366,2015,1,24,4,173.75
Kathmandu Airport,366,2015,1,24,5,184
Kathmandu Airport,366,2015,1,24,6,199
Kathmandu Airport,366,2015,1,24,7,221.75
Kathmandu Airport,366,2015,1,24,8,290
Kathmandu Airport,366,2015,1,24,9,323.25
Kathmandu Airport,366,2015,1,24,10,304.75
Kathmandu Airport,366,2015,1,24,11,272.25
Kathmandu Airport,366,2015,1,24,12,227.75
Kathmandu Airport,366,2015,1,24,13,134
Kathmandu Airport,366,2015,1,24,14,31.75
Kathmandu Airport,366,2015,1,24,15,32.25
Kathmandu Airport,366,2015,1,24,16,156.75
Kathmandu Airport,366,2015,1,24,17,49.25
Kathmandu Airport,366,2015,1,24,18,98.75
Kathmandu Airport,366,2015,1,24,19,93.75
Kathmandu Airport,366,2015,1,24,20,126.5
Kathmandu Airport,366,2015,1,24,21,71.75
Kathmandu Airport,366,2015,1,24,22,55.75
Kathmandu Airport,366,2015,1,24,23,55.5
Kathmandu Airport,366,2015,1,25,0,144.5
Kathmandu Airport,366,2015,1,25,1,56.75
Kathmandu Airport,366,2015,1,25,2,115.25
Kathmandu Airport,366,2015,1,25,3,149.5
Kathmandu Airport,366,2015,1,25,4,125.75
Kathmandu Airport,366,2015,1,25,5,184.75
Kathmandu Airport,366,2015,1,25,6,139.25
Kathmandu Airport,366,2015,1,25,7,228.25
Kathmandu Airport,366,2015,1,25,8,201.75
Kathmandu Airport,366,2015,1,25,9,263
Kathmandu Airport,366,2015,1,25,10,257
Kathmandu Airport,366,2015,1,25,11,259
Kathmandu Airport,366,2015,1,25,12,268.75
Kathmandu Airport,366,2015,1,25,13,167
Kathmandu Airport,366,2015,1,25,14,103.25
Kathmandu Airport,366,2015,1,25,15,60.75
Kathmandu Airport,366,2015,1,25,16,41.25
Kathmandu Airport,366,2015,1,25,17,33.5
Kathmandu Airport,366,2015,1,25,18,24.75
Kathmandu Airport,366,2015,1,25,19,42.75
Kathmandu Airport,366,2015,1,25,20,101.75
Kathmandu Airport,366,2015,1,25,21,91.75
Kathmandu Airport,366,2015,1,25,22,60.75
Kathmandu Airport,366,2015,1,25,23,92.5
Kathmandu Airport,366,2015,1,26,0,192.25
Kathmandu Airport,366,2015,1,26,1,67.25
Kathmandu Airport,366,2015,1,26,2,68.25
Kathmandu Airport,366,2015,1,26,3,186.75
Kathmandu Airport,366,2015,1,26,4,100.75
Kathmandu Airport,366,2015,1,26,5,152.5
Kathmandu Airport,366,2015,1,26,6,287.5
Kathmandu Airport,366,2015,1,26,7,219.25
Kathmandu Airport,366,2015,1,26,8,270.75
Kathmandu Airport,366,2015,1,26,9,277.75
Kathmandu Airport,366,2015,1,26,10,302.25
Kathmandu Airport,366,2015,1,26,11,205.75
Kathmandu Airport,366,2015,1,26,12,217.5
Kathmandu Airport,366,2015,1,26,13,123
Kathmandu Airport,366,2015,1,26,14,94.5
Kathmandu Airport,366,2015,1,26,15,228.25
Kathmandu Airport,366,2015,1,26,16,57
Kathmandu Airport,366,2015,1,26,17,52
Kathmandu Airport,366,2015,1,26,18,109.5
Kathmandu Airport,366,2015,1,26,19,102.5
Kathmandu Airport,366,2015,1,26,20,75.75
Kathmandu Airport,366,2015,1,26,21,162.5
Kathmandu Airport,366,2015,1,26,22,158.5
Kathmandu Airport,366,2015,1,26,23,78.25
Kathmandu Airport,366,2015,1,27,0,56.25
Kathmandu Airport,366,2015,1,27,1,52.5
Kathmandu Airport,366,2015,1,27,2,176.5
Kathmandu Airport,366,2015,1,27,3,206.75
Kathmandu Airport,366,2015,1,27,4,196.75
Kathmandu Airport,366,2015,1,27,5,193.5
Kathmandu Airport,366,2015,1,27,6,151.75
Kathmandu Airport,366,2015,1,27,7,297
Kathmandu Airport,366,2015,1,27,8,307.5
Kathmandu Airport,366,2015,1,27,9,200.5
Kathmandu Airport,366,2015,1,27,10,219
Kathmandu Airport,366,2015,1,27,11,291.5
Kathmandu Airport,366,2015,1,27,12,246.75
Kathmandu Airport,366,2015,1,27,13,300.75
Kathmandu Airport,366,2015,1,27,14,64.5
Kathmandu Airport,366,2015,1,27,15,69.25
Kathmandu Airport,366,2015,1,27,16,193.25
Kathmandu Airport,366,2015,1,27,17,52.75
Kathmandu Airport,366,2015,1,27,18,114.75
Kathmandu Airport,366,2015,1,27,19,78
Kathmandu Airport,366,2015,1,27,20,173
Kathmandu Airport,366,2015,1,27,21,128.5
Kathmandu Airport,366,2015,1,27,22,74.75
Kathmandu Airport,366,2015,1,27,23,79.25
